ID;label
17492;0
14494;0
2892;1
18285;1
4251;0
10829;1
18369;1
1610;0
923;0
14353;1
6972;0
7261;1
4223;0
16295;1
8832;0
7608;1
5816;1
12832;0
17339;1
17489;0
1187;0
15963;0
14468;1
9041;1
16237;1
3247;0
17496;1
10213;0
17970;1
13391;1
10454;0
31;0
12741;0
10390;0
7851;0
17284;0
11075;1
12885;0
12892;0
14628;0
8862;0
11905;0
14329;1
16136;1
11486;1
2142;0
1712;1
15119;0
11663;0
9431;0
3461;1
553;0
2657;1
5207;1
15476;0
5840;0
3379;1
4611;0
8838;0
1456;1
16931;0
11824;1
10825;1
7465;1
5094;0
13623;1
12140;0
14861;1
4792;1
2632;1
17726;1
12265;0
7453;0
16692;0
9378;1
9429;0
5846;1
16728;0
5062;0
7315;0
10616;0
6888;0
4951;1
11510;0
9330;0
13343;0
6800;1
6061;0
6519;1
59;0
11211;0
4210;0
13610;0
5870;0
9047;1
5201;1
17087;0
8259;1
17322;1
11386;0
12861;1
5383;1
18387;1
11494;1
3297;0
11716;0
17172;1
4121;0
6688;0
17317;1
9423;0
12010;1
14241;1
16278;0
1677;0
18160;1
11325;1
14481;1
10277;0
9333;0
1466;0
12644;0
2521;0
6268;1
13982;0
12729;0
17198;1
15332;1
16443;0
10420;1
11472;0
10486;1
4681;0
4654;1
8281;1
15456;1
14415;1
4115;0
16888;1
12738;1
13544;1
14924;0
12602;1
12677;0
8024;1
2314;0
2502;0
10820;0
18007;0
15354;1
14381;0
4745;0
13564;0
14819;0
11545;0
2316;0
10573;1
16178;1
3955;1
14498;0
17080;0
8275;0
12101;0
9414;1
16719;1
3045;1
10789;1
1682;1
10502;1
12085;1
4299;0
14575;0
17575;0
2179;1
12461;0
5021;0
7930;0
10187;1
10541;0
15568;1
7256;0
9574;1
4631;0
12376;0
14079;0
1739;0
16904;1
4383;1
5385;1
6866;0
12486;1
9777;0
8124;0
10610;1
16332;1
16444;0
5532;0
10182;0
11790;0
5931;1
11660;1
16698;1
1310;0
2855;1
5099;0
9175;1
15940;0
11064;0
13860;0
13481;1
2364;0
2592;1
13075;1
3408;0
173;1
594;0
6317;0
2701;0
13858;0
12316;0
3085;0
17062;1
12865;1
7956;1
17791;1
10940;1
8101;1
490;1
10331;0
1835;1
18346;0
9544;0
9687;0
4030;1
16007;0
8878;1
4950;0
18395;1
11;1
9899;1
9744;0
8765;1
16486;0
3660;1
13190;0
13632;0
11033;1
1337;0
6719;0
16906;1
10886;1
15698;0
6294;0
10236;1
8108;1
13035;0
3832;0
13888;1
5737;0
1264;0
1396;0
15922;0
16833;1
8005;1
16248;1
12171;1
11445;1
17640;1
9610;1
4948;0
3776;0
9212;0
4125;0
2887;0
10634;1
199;0
13392;1
2940;0
15569;0
4149;1
9888;1
1904;0
9179;0
6577;1
8153;1
9659;1
18084;1
14263;1
11245;1
9738;1
16523;0
17153;0
8327;0
13818;1
3852;0
8405;0
14244;0
6696;1
128;0
5133;0
501;1
5956;1
13801;1
5203;1
7490;1
7919;0
7846;0
4832;0
13163;0
6948;0
4192;1
11221;1
3908;0
9379;0
10942;0
1312;0
2336;0
2542;1
15445;0
17463;0
16341;0
12360;0
18333;0
7719;0
11587;0
16662;1
4996;1
14507;1
6214;1
5087;0
5921;0
13424;0
9757;0
11606;1
6857;0
8485;1
9741;1
11013;0
4820;0
4843;0
682;0
4706;0
13727;1
16608;1
6580;0
6088;0
1365;1
8438;0
482;0
16727;1
9433;1
8810;1
14408;1
10276;1
4246;1
10197;0
2971;0
18198;1
12656;0
15753;0
9877;1
14043;0
16099;0
6891;1
642;1
14701;0
5480;0
4099;0
11163;1
9463;1
14962;0
181;0
11962;1
11294;1
9338;0
1513;1
15649;0
11203;0
10632;0
18095;0
10127;0
7847;1
15711;1
9115;1
4321;0
18075;1
6005;0
12777;0
1223;1
10915;1
4028;1
7155;0
15500;0
16385;1
3843;1
943;0
12517;0
13393;0
4892;0
16733;1
1843;0
17314;0
11166;0
14118;0
3985;0
12732;0
8209;0
13657;1
12745;0
11266;0
5907;0
3149;1
136;1
17821;1
15043;1
9089;0
18130;0
13728;0
10858;0
6071;1
5257;0
1929;1
9411;1
11407;0
4853;0
10765;0
8596;0
3574;0
6441;1
3549;1
8417;1
763;0
12237;1
18374;0
12655;0
17718;0
1500;1
227;1
3841;0
15885;0
560;1
7627;1
16860;1
17663;1
16789;0
8671;1
6064;0
8003;0
15308;1
18273;1
6159;1
7689;0
9561;0
6432;0
2065;1
8141;0
16863;0
4917;0
16721;1
9852;1
6587;1
15534;0
15029;1
4857;1
5933;1
5691;0
7587;0
8837;0
6706;1
14445;1
9445;0
6224;0
12076;1
8884;0
10065;0
1724;1
11760;1
13694;1
2279;1
5950;0
12743;0
10565;0
6764;1
9105;0
17897;1
6514;1
195;0
10910;0
8179;1
3768;1
4201;0
6970;0
17513;0
2751;0
4644;1
17383;1
15404;1
17048;0
14126;0
3538;1
5138;0
14720;0
1902;0
1528;0
17559;1
11503;1
1041;0
5389;1
7178;0
888;0
8370;1
18224;0
1468;0
4010;1
11654;1
5777;1
7364;0
37;1
3745;1
12062;1
18280;0
14124;0
13242;1
17795;0
5965;0
5867;1
3781;0
687;0
868;0
1680;0
9141;0
12416;1
666;0
2552;1
16630;1
11008;1
13824;0
10595;1
14430;1
13935;1
7045;1
11708;1
12223;1
5856;0
7953;1
3171;1
3030;0
6540;0
1732;0
13862;1
11697;0
17629;1
14569;0
12611;0
1263;1
14842;1
10367;0
10807;1
11943;1
5432;0
15412;0
1756;0
3380;1
8523;0
12256;1
16281;1
13983;0
12142;1
3550;0
2183;1
933;0
10929;0
2594;0
8042;0
15516;1
15025;1
8330;1
33;0
706;1
9050;1
12336;1
5998;1
9956;1
493;1
11616;0
17194;0
17043;0
15688;1
10813;1
12221;1
2425;0
400;0
12444;0
12551;0
14218;1
17958;1
4830;0
17416;1
10771;0
14183;1
12244;1
14522;0
16594;1
9476;0
998;0
8508;0
7225;1
13741;1
6801;1
5539;1
12633;0
8940;1
9046;0
8891;1
3046;1
8021;0
17904;0
10570;0
8455;1
605;1
1597;0
17745;1
2484;0
10105;0
9609;1
5005;1
12188;0
2448;0
13931;1
15184;1
2209;1
8723;0
17417;1
12929;0
15379;1
10721;0
14803;1
3534;0
8974;0
533;0
3238;0
12620;0
14604;1
5123;1
3214;0
8995;1
14082;0
16901;0
13721;0
11740;0
7191;1
2187;0
3856;1
17233;0
2006;0
4382;0
18325;1
3884;0
15175;0
114;1
5095;0
10229;1
17626;1
16065;1
8920;0
5615;1
17509;1
12132;0
17533;0
8362;1
4295;0
2253;1
17801;0
4730;0
3460;1
5032;0
6260;1
5886;0
3042;1
8630;0
3506;0
1210;0
10843;1
13045;0
7817;0
9747;1
3464;1
17140;1
15299;0
11279;1
3823;1
8311;0
15645;1
17901;0
12058;1
12075;0
13780;1
15562;0
7326;0
2414;0
289;1
12389;1
2631;0
16911;1
16311;0
2132;0
8264;1
6160;1
11619;0
11898;0
16083;1
13296;1
10714;1
15959;0
14544;1
11554;0
7508;0
4713;0
14231;0
2680;1
15035;1
10871;1
10100;1
1913;0
9576;0
14025;0
10249;1
17973;1
10623;1
11206;0
5754;1
17971;1
7403;1
1063;0
12817;0
5822;1
7193;0
17494;0
3643;0
6035;1
17643;0
11182;0
10635;1
9617;0
13257;1
8008;1
18221;1
10897;0
485;0
15267;0
12624;1
3126;0
8650;0
10569;1
11356;0
17700;0
6986;1
696;1
3639;0
5990;0
13325;1
16889;1
17978;1
8149;1
6132;0
16137;1
1991;0
10832;0
11612;0
12004;0
971;0
10128;0
9824;0
17306;0
7929;1
17866;1
9255;0
13226;0
3424;0
5393;0
471;1
1942;0
13652;1
11428;1
15439;1
231;0
4525;0
9998;1
11694;0
5606;0
5981;1
7318;1
9714;1
6503;0
7160;1
16781;1
15537;0
338;1
17675;1
16482;1
11416;1
2990;0
5989;0
16107;1
17084;1
12335;0
10260;1
904;0
4695;0
18039;1
7653;1
4663;1
15764;1
17287;1
12709;0
16043;0
15408;1
8731;1
18276;0
1320;0
10860;0
11976;1
8288;0
3901;0
2393;0
5114;1
4341;0
12274;1
3764;1
10824;0
9038;1
15928;0
5343;0
16027;0
7473;0
12123;1
13449;0
12450;1
4501;0
3635;1
1731;0
7767;0
4629;0
4505;1
15740;1
2608;1
6396;1
14392;0
6927;1
1417;1
10301;0
9488;0
12909;0
11225;0
9995;0
10822;0
6542;0
15283;0
13252;1
10246;1
3121;1
6152;0
820;1
7175;1
18293;0
5038;1
8728;0
15719;0
13587;0
14083;1
9766;0
13616;0
11900;0
7265;1
13025;1
12439;1
12967;1
16326;0
18148;0
7226;1
7519;0
2756;0
4656;0
16806;0
3073;0
14921;1
13339;1
13474;0
14912;0
11006;0
6302;1
595;0
3392;1
13137;0
1082;1
18171;1
4174;1
11412;0
7583;1
17526;1
14664;0
5208;1
11879;1
4733;1
2122;0
13214;1
17241;0
17191;0
12420;0
5357;1
9271;0
721;0
15187;0
112;0
7352;1
6323;1
11730;1
17796;1
2304;1
6894;0
16626;1
12110;0
7058;1
10607;0
17456;0
12158;1
12021;0
1755;1
9408;1
17439;0
10265;1
8617;0
38;0
5757;0
5493;0
15304;1
17092;0
8477;0
10752;1
16898;1
178;0
3703;0
4902;0
1871;1
16945;1
14904;1
15132;1
10999;0
12942;0
10735;0
2123;1
16963;1
18159;0
1291;0
14784;0
7343;1
390;1
2949;1
14307;1
12583;1
12757;1
9661;0
3539;0
12686;1
14961;0
15540;0
2351;1
18201;0
1609;0
6881;0
16412;0
1921;1
979;0
6256;1
13300;1
17739;1
10647;0
5742;1
16964;1
6133;0
1936;1
6286;1
6904;1
12819;0
11967;0
4966;0
13234;1
12462;1
10156;1
12754;1
18000;1
4526;0
12775;1
5414;0
13841;0
15704;0
6596;0
11080;0
13485;0
15347;0
7197;0
13218;1
9447;0
8040;0
15575;0
10059;0
1877;0
9588;1
9375;1
8970;0
16642;1
963;1
5671;0
8130;1
11255;1
8705;0
563;0
18010;0
1703;0
1551;1
15438;0
3347;0
6710;0
14076;0
5536;0
3593;1
391;1
2914;1
17701;1
1535;1
6121;1
15708;0
17607;0
5418;1
8237;1
6661;0
10193;1
909;0
839;1
2647;0
350;0
5262;1
6873;1
722;0
4500;0
5682;0
8215;0
16519;0
11959;1
74;1
7513;1
14420;1
2648;1
17737;0
15399;1
8877;0
17542;0
15151;1
15011;0
8263;0
4790;1
5896;0
5193;0
7693;0
3268;1
6874;0
3686;0
2635;1
1266;0
14048;1
10508;0
108;1
8392;0
1917;1
10899;0
6707;0
13410;0
7499;0
17848;1
186;0
10756;1
16309;1
1720;1
15864;0
13631;1
826;1
12060;0
5779;1
1248;1
17839;0
4241;0
17104;1
12857;1
13450;0
15869;0
12778;0
9416;0
10962;1
6200;0
15653;0
17071;0
4821;0
5469;0
10760;0
3194;0
11523;0
13990;1
4617;0
3225;0
6752;0
12723;0
1083;0
968;0
8380;1
6767;0
16585;0
6842;1
12144;1
17319;0
12196;0
18109;0
17208;0
10690;1
8905;1
9464;0
14210;0
16793;0
6298;0
15251;1
3595;1
12341;0
1588;1
5515;0
14399;0
18110;1
1834;1
5789;0
14004;1
17968;1
5802;1
5328;1
7125;0
10862;0
12851;0
9670;1
6368;0
15248;0
4269;1
10768;1
14581;0
14997;1
12296;0
10211;0
17905;0
6930;1
13856;0
2427;1
9289;1
3330;1
12273;0
10360;0
2211;0
16953;0
487;0
1647;0
13280;1
17334;1
15040;0
9388;1
13987;1
8599;0
16629;0
17397;0
2378;0
2447;1
15374;0
17470;0
7363;0
5961;0
15158;0
3689;1
4332;1
11311;1
14894;0
1721;0
2268;1
4396;0
11703;0
15479;1
12495;0
16560;0
11726;1
11594;0
16045;0
7069;1
18071;1
16667;1
17143;1
5337;1
7556;0
14071;1
4122;0
13251;0
896;1
17524;1
251;0
1148;0
2534;1
2438;1
5972;1
11897;1
16269;1
12386;0
14032;0
11346;0
3165;1
3059;1
7993;1
16881;1
11863;0
2007;1
14725;1
5390;1
3915;1
11635;0
17124;0
10504;0
7778;1
8344;0
17563;1
12053;1
15850;1
15451;1
899;1
5904;1
11014;1
11778;1
11126;0
1303;1
6105;0
18334;1
11208;0
8674;1
7842;1
9343;0
14870;1
15369;1
12558;0
14749;0
7388;0
14671;0
9014;0
9317;0
15614;1
12202;0
12526;0
13572;1
12479;0
2424;0
12993;0
10019;0
17567;1
7211;1
6398;1
16845;1
11342;1
11370;1
1101;1
8652;0
6226;0
14070;0
16555;0
15842;1
17002;0
18150;0
4494;1
11945;0
1867;0
7459;0
12771;0
14557;1
12310;0
9165;0
15335;1
14759;0
8751;1
1827;0
14015;1
13443;0
17180;1
17709;1
15974;0
4926;0
12769;1
6718;1
17125;1
18261;0
9958;1
15129;1
6682;0
6241;1
260;0
974;0
2082;0
11274;0
16730;1
8145;0
13877;1
13375;0
1231;0
17067;0
9353;0
6366;0
7592;0
11570;0
4185;1
10088;0
16123;0
18202;1
7196;0
7735;1
2713;0
18117;0
2457;0
12768;0
15777;0
6983;0
11557;0
10274;1
10484;0
5860;1
10339;0
689;0
2619;1
5852;1
12573;0
9832;1
7461;0
2074;1
5195;1
10014;0
4646;0
12634;0
15169;0
13124;1
7044;1
4539;0
7456;0
651;0
1634;0
17262;0
2729;0
893;1
11719;1
1332;0
13707;0
14204;1
7201;0
43;1
14691;0
14137;0
8835;1
13282;1
11871;0
18087;1
16250;1
2994;1
9840;0
15124;0
10320;1
2011;0
3536;1
12531;0
7773;0
17601;0
14549;0
14538;1
10175;0
11866;0
13703;0
8522;0
9118;1
9836;1
6322;1
18320;0
15268;0
5478;1
12635;0
2850;0
17620;0
4464;0
823;1
17579;1
15735;1
2633;1
8743;0
3824;1
14034;0
8249;0
3108;0
11552;0
10055;1
12167;0
11231;0
122;0
12287;0
2731;0
7263;0
294;1
13948;0
225;1
5724;1
9354;0
5227;0
3938;0
15429;1
11287;0
13220;0
14651;0
4762;1
12430;1
9216;0
13457;0
7798;0
10430;1
8708;1
4104;1
13561;0
1626;1
5928;1
14955;1
15754;1
13919;1
8232;1
16918;1
11099;1
3875;0
8178;1
14776;1
1297;1
1950;0
9952;1
14934;1
17050;0
18138;0
5265;0
13475;1
10231;0
5688;1
10566;0
9033;0
132;0
9594;0
3011;1
16731;0
17350;0
3828;0
13396;1
9723;1
16362;1
8843;1
4840;0
5448;0
7739;1
18038;0
544;1
9558;0
11122;0
6303;0
8109;1
17302;1
13548;1
17444;0
6604;0
7209;0
12340;0
3219;0
1299;0
10307;1
15557;1
14884;0
14813;0
12212;0
18164;1
7441;1
14093;1
860;1
704;0
13266;1
14482;1
4685;1
17648;0
15172;0
1167;0
16997;0
14888;0
16631;1
12381;1
627;0
3830;1
1893;0
12292;0
7871;0
535;0
10859;1
12555;0
17772;0
3956;1
4205;0
1539;1
6741;1
10092;1
4935;1
14626;1
8196;0
16723;0
12391;1
16215;1
2873;0
11319;0
7877;0
13368;0
9505;0
8465;1
9347;0
17101;1
9745;1
2626;0
2833;1
11093;0
4311;0
15750;0
16047;1
6373;0
7700;0
12755;0
16807;1
99;1
6030;0
12397;0
7715;1
17775;0
8037;0
11583;1
17108;0
245;1
17437;1
7957;1
9713;0
7431;0
15442;0
5040;1
9789;0
9256;1
14287;1
17426;0
9210;1
9292;0
11238;0
6716;0
11841;1
8566;0
10908;1
8792;0
12964;1
9453;1
1961;0
688;1
11020;1
942;0
4033;0
9554;0
15090;1
8563;0
4979;0
2669;1
4570;0
3119;0
13641;1
12844;0
5190;1
13704;0
13861;1
14640;1
11513;1
12784;0
9413;0
10075;1
1048;1
12366;0
17870;1
551;1
5277;0
1019;0
13714;0
16316;1
1176;1
16778;1
15486;0
85;1
11773;1
3810;1
9551;0
9858;0
9443;0
17323;0
13963;1
4862;0
15969;1
11505;1
12306;1
2024;0
8451;0
13995;1
17457;0
13194;1
13187;1
16417;0
18215;1
13429;0
10517;0
9051;1
7697;1
17367;0
12667;0
12734;0
6034;0
10545;0
12116;1
13196;0
6987;1
10293;1
3844;1
3806;0
16665;0
14769;0
18055;1
11894;1
7087;1
13994;0
9195;0
8533;1
6583;1
6107;0
10913;0
10176;0
9297;1
18350;0
12589;1
12006;0
16087;0
12369;1
7342;0
17573;0
13519;1
11052;1
220;0
16234;0
12710;0
10805;1
9922;1
12197;0
9504;0
13372;1
12662;0
5895;1
519;0
6127;1
7442;0
18187;1
234;0
9325;1
14010;1
14902;1
7998;1
4990;0
11978;0
17646;0
13630;0
11402;1
17271;1
9660;1
538;0
16367;1
12906;1
9640;0
15797;0
6638;1
8456;1
15904;0
7774;0
8894;0
14659;1
246;0
11347;0
534;0
4744;1
7521;0
2426;0
11891;1
3193;1
5716;1
16923;0
14273;0
3439;1
4768;0
4508;0
1714;0
6523;1
17744;1
17803;0
12347;1
12343;0
13869;0
4233;0
6201;0
256;0
7368;0
8817;1
15046;0
12324;0
16072;1
16903;0
9220;0
8815;0
15714;1
5378;1
14518;1
14342;1
8175;0
10562;1
640;0
6703;1
9935;0
11834;1
16481;0
5692;0
5306;1
3497;0
403;0
18284;1
3383;1
3069;0
16578;0
16589;0
987;0
12308;0
910;1
2658;1
2537;0
373;0
45;0
17096;0
1995;0
11540;0
4457;0
16078;0
1562;0
16274;0
2103;1
8701;0
9763;0
15999;0
17847;0
10984;1
14128;1
9021;1
13902;0
15188;0
12299;0
2554;1
961;0
1315;1
7474;0
2003;0
8135;0
4158;0
4650;0
8527;0
15326;1
9771;0
10004;0
18364;1
22;0
4236;0
13113;1
6463;1
1283;0
15164;1
13059;1
18240;0
1992;1
15584;0
3754;1
18127;0
13405;1
6198;1
16619;0
2174;1
13367;0
18210;0
11525;1
8507;0
8542;1
15481;1
17006;1
11379;0
9643;1
18083;1
17146;0
12007;0
15771;1
7782;0
10391;1
11139;1
17548;0
14838;1
12072;1
16591;1
3201;0
8252;0
6138;1
6612;1
8715;0
673;0
5809;1
7611;0
7813;0
11036;1
15994;0
6895;1
16823;1
12799;0
6194;0
14485;0
5839;0
3183;0
14452;1
7108;0
3676;0
191;0
2031;0
14292;1
9134;0
16026;0
515;1
14139;0
13452;1
8433;1
1178;1
10483;0
2998;0
14253;0
15978;0
14686;0
16645;1
1149;0
18321;0
8746;1
8492;1
9563;0
15998;1
1705;1
15462;1
17356;0
13171;0
12574;0
16431;0
14908;1
3091;0
8598;0
6456;0
9667;0
14;1
5089;0
8687;1
14592;1
11284;0
17967;0
14155;0
9397;0
11833;0
4175;0
11192;0
7428;1
18013;0
1557;0
16944;0
17070;0
6120;1
14801;1
8190;0
17223;1
5055;1
6197;1
3141;0
11160;0
3653;1
5434;0
10154;1
10521;1
7781;1
17630;0
3217;1
8634;1
7642;0
11440;0
17133;0
7427;0
2318;0
9107;0
7920;1
412;0
7755;0
11074;0
3077;1
18118;0
2016;1
11333;0
1147;1
829;0
9943;0
1104;0
5910;1
3431;0
13743;0
10801;1
15533;1
4715;1
753;1
589;1
17644;1
5084;0
13076;1
10205;1
11299;0
16176;1
17776;1
4083;0
16785;0
4077;1
14914;0
15401;0
7882;1
2325;0
3352;1
2867;0
8614;0
267;1
2107;0
8226;1
13834;1
15980;1
4324;1
14264;1
3166;0
13434;0
7162;1
13101;0
13747;0
4399;0
5811;0
13469;1
392;0
7020;0
16261;1
3720;1
4054;0
8745;1
18313;1
3159;1
1173;1
5453;1
16828;0
4046;0
6547;0
2401;1
16458;0
16751;1
6140;1
7514;1
5006;1
10459;1
7886;0
1199;1
11522;0
18014;1
14337;0
13954;1
17703;1
9187;0
4680;1
12800;1
16463;1
10482;0
16960;0
17888;1
15143;1
5845;1
4502;1
14270;0
17822;0
13520;0
17787;0
9712;1
7463;1
15310;1
13916;1
18041;1
10619;1
12262;0
2088;0
13484;1
14173;1
6205;0
4798;1
15571;0
4127;0
3433;1
15383;1
9822;0
18196;1
17686;1
13200;0
3796;0
15787;0
6893;1
15731;1
363;0
4116;1
4451;1
7284;0
3429;0
4165;0
5302;0
17190;1
4521;0
10026;0
8337;1
7512;0
17203;0
5017;1
9871;0
1951;1
6917;0
17810;0
1872;1
10259;0
7604;1
15236;1
5807;0
16672;1
12933;0
7500;0
4285;0
9880;0
4355;1
6377;0
2788;1
1567;0
11922;1
1196;0
5758;0
4404;0
3740;0
6999;1
12672;0
11148;0
9805;0
11071;1
8504;1
8410;0
5559;0
16977;1
12334;1
4660;0
5853;1
41;0
5192;0
292;0
3998;1
6928;0
14467;0
13787;0
8028;0
4338;0
14007;1
12894;0
1347;1
6192;0
13150;0
14276;0
15981;1
9199;0
5058;1
14571;1
14262;1
17127;0
14366;0
2692;0
12077;1
5569;0
5687;1
14545;1
13926;0
11706;1
8823;0
18059;1
5059;0
10978;0
12949;1
982;0
13748;1
11130;0
8301;1
6384;0
892;0
4930;1
684;1
7371;1
10968;1
12175;1
809;1
13439;0
18192;0
18344;0
11920;0
7424;0
5647;0
16566;1
14649;0
10162;0
14357;0
6427;0
16499;0
7475;0
16865;0
5710;0
11230;1
14374;0
1192;1
8306;1
8500;1
16129;0
17064;0
4867;1
5437;0
8043;0
12523;0
5964;0
10974;1
10289;1
9652;0
10086;1
11627;0
14109;0
11988;1
7439;0
1028;0
7896;1
11406;0
5806;0
8739;0
5177;0
8127;1
8177;0
15982;0
7558;1
6735;1
15233;0
750;0
8593;0
14162;0
10787;0
9917;0
5113;0
16459;0
11000;0
7066;0
1092;1
10321;0
9811;1
6352;1
15636;1
17998;1
6461;1
11991;1
16769;0
2453;0
7356;0
1925;1
738;1
13884;0
17183;1
13534;0
8607;0
17863;1
17412;0
16875;0
13882;1
6576;1
11410;0
16361;0
1438;1
2191;1
11559;0
9797;1
17578;0
9688;1
2558;0
5264;1
16782;1
3025;1
16101;0
1630;0
1198;0
3499;0
17015;1
1485;1
16521;1
11517;0
17095;1
17800;1
3290;0
731;0
17425;0
13040;1
9318;1
12249;0
5200;0
9513;1
17059;0
8457;1
744;0
14943;0
2255;1
13854;1
7791;0
1487;1
10784;1
4964;1
773;1
4069;0
16131;0
9700;0
16531;0
1945;1
1308;1
12515;1
11573;0
7006;1
11415;1
14233;1
18259;1
381;0
10414;1
10870;0
12059;0
12976;0
5542;0
3516;0
44;0
16774;1
7775;1
8152;1
9804;0
7297;0
12840;1
1000;0
5443;0
2116;0
11361;1
1542;0
4177;1
569;0
7199;0
16053;0
12749;1
11880;0
8521;1
15763;1
17074;0
15080;1
3303;0
10911;0
12487;0
8160;0
16984;1
15648;0
8052;1
2084;1
5763;0
11954;0
8283;1
14406;0
14520;1
11987;1
11853;1
16200;0
13533;1
16447;1
504;1
6307;0
5545;1
3371;0
14800;1
17769;0
8219;1
17206;1
3687;0
10305;0
14305;1
16188;1
4066;0
17560;0
3041;1
17009;0
14469;1
16813;0
2141;0
4678;1
7084;1
5894;1
7412;1
2712;0
8287;1
10212;0
4910;1
13853;1
18310;0
18180;0
7827;0
5045;0
2404;1
18024;0
15414;1
3647;0
13578;0
16948;1
4172;0
9019;0
12074;0
13412;0
16238;0
15199;1
14547;0
14500;0
981;0
6632;1
15390;1
7157;0
7251;0
16464;0
10650;1
807;1
79;0
661;0
3591;1
17244;0
12184;0
12576;1
332;1
15494;0
8394;0
12600;1
17056;1
2149;0
1363;1
11068;0
6425;1
8799;1
13437;0
16636;0
17878;0
17812;1
12610;0
16854;0
15070;1
6060;0
15853;1
10069;0
7683;1
8126;1
17137;0
236;0
681;0
9206;0
14119;0
16579;0
15028;0
15835;1
18390;0
16528;1
6474;0
14055;0
6715;1
6910;0
10757;0
16061;0
4278;1
16070;0
6898;0
7584;0
8698;1
16049;1
8442;1
16103;0
17045;1
2822;1
10316;0
6977;0
17972;1
2880;0
10037;0
7662;1
16034;1
11596;1
11424;1
13158;1
18195;1
17230;1
8217;1
6428;0
10705;0
6326;1
14477;0
6027;1
12985;0
13723;0
320;0
7027;1
8809;1
17035;0
1023;1
2214;0
5329;0
17980;0
1353;1
16089;0
3675;1
2478;0
10381;0
10436;1
3320;1
3999;1
11770;1
8897;0
5855;0
1284;1
7399;0
12330;1
14437;0
11357;1
6998;1
825;0
4541;0
11119;0
17132;0
9258;0
11041;1
4343;0
9536;1
654;0
12162;0
17218;1
18281;1
17895;1
12210;1
554;1
4268;0
9634;1
17083;1
11180;0
7724;0
179;0
9369;0
14678;1
1664;1
8431;1
12812;1
13751;0
7400;0
18244;1
14795;0
11405;1
9261;0
91;0
1497;0
6458;0
3891;0
8157;1
10754;0
8984;1
14956;1
4529;0
7869;1
4608;1
13673;0
6161;1
6177;1
16503;0
2291;1
7203;1
2586;1
11521;1
10025;1
12586;0
7349;1
17504;0
13049;0
10970;0
16475;1
3619;1
17975;1
13089;0
10185;1
656;1
14295;1
695;0
12266;1
14533;0
4423;1
17296;1
13135;1
17789;1
3815;0
7809;1
17189;0
7538;0
3255;0
3748;1
13745;1
12623;1
15170;1
16593;1
8227;0
8012;0
1847;0
4848;0
7582;0
408;0
5713;0
14367;1
5612;1
13341;1
9203;1
2496;0
10540;0
13570;0
5694;1
18142;0
4597;0
2663;0
14960;0
16926;0
1886;0
3145;1
6438;1
7638;1
15430;1
17372;1
4978;0
13083;1
5745;1
15955;1
11146;1
12222;0
4369;1
7999;0
16596;0
13398;0
18185;0
1632;0
5793;1
4920;1
2906;0
4061;0
15599;0
6549;1
16819;1
14143;0
13612;0
11348;1
601;0
12682;1
10914;1
8519;0
2676;0
4078;0
17661;1
2722;0
12105;0
14994;1
12370;1
5245;1
13384;1
5781;1
10016;1
13777;0
8584;0
10604;1
2192;0
11252;0
7917;0
5256;0
779;0
9848;0
8427;0
16001;1
10012;1
18394;1
6528;1
15766;0
11819;0
4811;0
5082;0
16438;0
10665;1
9103;1
2102;0
13098;1
8957;0
12449;0
11138;1
1906;0
6879;0
3440;0
13139;0
6324;0
1699;0
16213;1
7643;0
9039;1
12758;0
9571;0
747;0
14983;0
9200;1
11929;0
429;0
2204;0
2734;0
12605;1
8207;0
12192;1
5102;0
14864;1
17126;0
9259;0
8990;1
3241;0
15832;0
8280;0
17987;1
14371;1
4422;1
13941;0
11592;0
13016;0
9773;0
11046;1
3226;1
5476;0
11527;0
15314;1
12374;0
6327;1
928;1
16697;1
4674;1
7864;0
2078;1
12185;1
16425;1
17617;0
2237;0
3732;1
10553;1
16666;1
8829;1
16;0
14721;1
4512;0
12679;0
8902;0
1204;0
15563;1
1203;0
17598;1
9758;0
12305;1
7868;0
17577;0
1399;1
2063;1
15585;0
6784;0
7623;1
16708;0
6033;1
12224;0
17941;0
2966;0
14388;1
11201;1
15601;1
9930;1
14848;0
17173;0
12981;0
12858;0
13380;0
10440;1
285;0
9371;0
1403;1
12847;0
15588;0
3646;1
2017;0
10526;0
15580;0
17938;1
12141;0
10163;1
7079;1
15231;1
13950;0
13041;0
2205;1
11779;1
17632;0
8869;1
6914;1
17011;0
6924;0
5056;0
16272;0
8758;0
18361;0
6150;0
9174;1
12476;1
14615;1
14016;1
3307;0
7223;0
13217;1
13779;0
6829;1
6482;0
9352;1
1765;0
11152;0
13930;1
18220;0
10148;0
10054;1
10788;0
3284;0
10933;1
9844;1
17405;1
5890;0
12945;0
12067;1
14243;1
9645;1
14846;0
11005;0
9864;0
9968;1
11667;0
7143;1
18199;0
16919;0
2514;0
14562;1
5646;1
17900;0
947;0
2826;0
579;0
10322;1
5294;0
314;0
1422;0
3641;0
4856;0
2526;1
7009;1
8155;0
17465;1
16742;0
2303;1
3491;1
13901;1
12454;0
16941;1
2136;0
9548;1
9710;1
14484;0
12471;0
286;0
13440;0
16712;0
4226;0
16170;0
8928;0
11686;1
15482;1
11960;0
16647;0
16228;1
14814;0
18206;1
6066;0
10971;0
13682;1
3001;1
12166;1
6714;1
9424;0
16952;1
17100;1
7915;0
16500;1
11326;0
3223;0
